unique_id,label,all_evidence,is_process,is_quality,is_chemical_entity,is_biome,is_environmental_material,is_aquatic_biome,is_terrestrial_biome,obsolete,non_host_oak_queries_count,historical_permissible_values_count,NMDC_soil_count,NCBI_mims_soil_trusting_CURIe_count,NCBI_mims_soil_trusting_labels_count,GOLD_env_terr_soil_count,non_host_oak_queries_frequency,historical_permissible_values_frequency,NMDC_soil_frequency,NCBI_mims_soil_trusting_CURIe_frequency,NCBI_mims_soil_trusting_labels_frequency,GOLD_env_terr_soil_frequency,CJM_Vote,CJM_Comments,MAM vote,MAM comments,MLS_vote,MLS_comments,NMW_vote,NMW_comment,SM_vote,SM_comment,Yes = 1 No = -1 Maybe = 0,CJM_Vote_safe_int,MAM vote_safe_int,MLS_vote_safe_int,NMW_vote_safe_int,SM_vote_safe_int,IAA_score,vote_sum
ENVO:00005860,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005861,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005862,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005863,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005864,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005865,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005866,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005867,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005868,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005869,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005870,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005871,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005872,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005873,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005874,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005875,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005876,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005877,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005878,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005879,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005880,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005881,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005882,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005883,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005884,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005885,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005886,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005887,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005888,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005889,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005890,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005891,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005892,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005893,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005894,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005895,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005896,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005897,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005898,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005899,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005900,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005901,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005902,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005903,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005904,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005905,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005906,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005907,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005908,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005909,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005910,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005911,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005912,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005913,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005914,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005915,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005916,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005917,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005918,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005919,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005920,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005921,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005922,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005923,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005924,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005925,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005926,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005927,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005928,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005929,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005930,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005931,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005932,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005933,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005934,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005935,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005936,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005937,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005938,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005939,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005940,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005941,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005942,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005943,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005944,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005945,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005946,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005947,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005948,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005949,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005950,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005951,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005952,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005953,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005954,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005955,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005956,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005957,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005958,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005959,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005960,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005961,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005962,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005963,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005964,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005965,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005966,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005967,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005968,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005969,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005970,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005971,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005972,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005973,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005974,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005975,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005976,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005977,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005978,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005979,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005980,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005981,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005982,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005983,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005984,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005985,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005986,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005987,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005988,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
